(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
(velX & velZ),0,0
